date,min,max,avg,condition
1/30/2007,51.3,56.8,54.3,"Rain, Overcast"
1/31/2007,50.2,59.3,55.1,"Rain, Overcast"
2/1/2007,54.1,59.3,56.9,Overcast
2/2/2007,49.2,61.6,55.6,Clear
2/3/2007,46.7,65.5,56,Clear
2/4/2007,48.5,79.9,60.7,Clear
2/5/2007,52.2,84.7,63.5,Partially cloudy
2/6/2007,51.8,69.2,58.1,Partially cloudy
2/7/2007,50.1,62.3,55.7,Partially cloudy
2/8/2007,47.8,64.6,56,Partially cloudy
2/9/2007,52.7,64.3,57.9,Partially cloudy
2/10/2007,54.1,63.2,58.3,Partially cloudy
2/11/2007,56.1,61.5,58.2,"Rain, Overcast"
2/12/2007,52.8,61.9,57,Overcast
2/13/2007,55.8,62,58.3,"Rain, Partially cloudy"
2/14/2007,51.5,63.6,57.3,Clear
2/15/2007,50.9,66.8,57.8,Clear
2/16/2007,51.7,71.4,61.7,Clear
2/17/2007,53.9,81.5,67,Partially cloudy
2/18/2007,57.8,63.4,60.8,"Rain, Overcast"
2/19/2007,53.6,58.7,56.1,"Rain, Overcast"
2/20/2007,53.9,61.1,57,Partially cloudy
2/21/2007,49.7,62.9,56.2,Partially cloudy
2/22/2007,53.7,59,56.8,"Rain, Overcast"
2/23/2007,49.9,57.7,54.1,"Rain, Partially cloudy"
2/24/2007,44.5,61.9,53.3,Clear
2/25/2007,45.7,61.8,53.9,Partially cloudy
2/26/2007,54.9,60,56.9,Overcast
2/27/2007,51,59,55,"Rain, Overcast"
2/28/2007,46.8,56.7,52.8,"Rain, Overcast"
3/1/2007,46.1,59.6,53.1,Clear
3/2/2007,44.5,64,55.4,Partially cloudy
3/3/2007,48.7,74.9,61.5,Partially cloudy
3/4/2007,50.4,74.1,62.9,Partially cloudy
3/5/2007,54.9,78.4,65.3,Partially cloudy
3/6/2007,57.2,75.9,64.4,Partially cloudy
3/7/2007,57.9,73.8,63.2,Partially cloudy
3/8/2007,54,67.4,59.4,Partially cloudy
3/9/2007,55.7,62.2,58.5,Overcast
3/10/2007,54,63.2,58.1,Partially cloudy
3/11/2007,53,80.3,65.8,Clear
3/12/2007,55.7,86.5,69.5,Clear
3/13/2007,56.2,65.5,60.3,Partially cloudy
3/14/2007,54.7,63.8,58.2,"Rain, Partially cloudy"
3/15/2007,56.1,65.1,59.5,Partially cloudy
3/16/2007,54.9,64.2,58.6,Overcast
3/17/2007,55.5,62.3,57.9,Overcast
3/18/2007,55.8,59.3,57.4,Overcast
3/19/2007,57.4,63.4,59.7,Overcast
3/20/2007,56.4,63.5,59.2,"Rain, Overcast"
3/21/2007,54.5,60.6,57.3,"Rain, Partially cloudy"
3/22/2007,52,63,57.4,"Rain, Partially cloudy"
3/23/2007,56.4,64.2,60.1,Partially cloudy
3/24/2007,56,66.4,60.6,Partially cloudy
3/25/2007,58.5,64.3,60.7,Overcast
3/26/2007,57.9,61.5,59.2,Overcast
3/27/2007,55.5,61.5,58.2,Partially cloudy
3/28/2007,49.9,62.3,57.1,Clear
3/29/2007,50,66.5,59.1,Clear
3/30/2007,52.8,72.2,62.4,Clear
3/31/2007,52.9,69.4,60.2,Clear
4/1/2007,51,65.5,58.3,Partially cloudy
4/2/2007,55.6,62.8,59,Overcast
4/3/2007,56.4,64,59.2,Partially cloudy
4/4/2007,57.7,65.9,60.3,Overcast
4/5/2007,58.6,65.2,60.9,Overcast
4/6/2007,58.4,62.9,60.4,Overcast
4/7/2007,57.9,62.2,59.8,Overcast
4/8/2007,59.5,62.3,60.6,Overcast
4/9/2007,58.7,64.6,61.1,Overcast
4/10/2007,58,66.5,62.2,Partially cloudy
4/11/2007,58.4,64.3,60.9,Overcast
4/12/2007,57.9,63,60.2,Partially cloudy
4/13/2007,51.6,69.4,61.1,Clear
4/14/2007,53.9,65.1,59.8,Partially cloudy
4/15/2007,55.5,61.5,57.8,Overcast
4/16/2007,55.4,63,58.7,Partially cloudy
4/17/2007,55,63,58.6,Partially cloudy
4/18/2007,55.6,62.9,59.2,"Rain, Partially cloudy"
4/19/2007,50.7,64.3,57.8,Partially cloudy
4/20/2007,51.8,59.6,55.3,"Rain, Overcast"
4/21/2007,50.6,62,56.4,"Rain, Partially cloudy"
4/22/2007,52.4,62.9,57.8,"Rain, Overcast"
4/23/2007,55.8,63.3,59.2,"Rain, Partially cloudy"
4/24/2007,54.3,68.4,61.4,Clear
4/25/2007,55.8,72.2,63.2,Partially cloudy
4/26/2007,58.4,64,60.8,Partially cloudy
4/27/2007,56.9,68.9,62.1,Partially cloudy
4/28/2007,58.4,70.2,62.1,Partially cloudy
4/29/2007,59.5,64.1,61.1,Overcast
4/30/2007,60.6,67.5,62.4,Overcast
5/1/2007,60.7,64.5,61.9,Overcast
5/2/2007,59.9,66.9,62.8,Overcast
5/3/2007,58.4,65.4,61.3,Partially cloudy
5/4/2007,58.2,65.3,61.1,Overcast
5/5/2007,58.4,66.4,62.3,Partially cloudy
5/6/2007,56.4,81,69.8,Clear
5/7/2007,60.4,82.4,72.8,Clear
5/8/2007,62.7,87.9,74.5,Clear
5/9/2007,61.2,76.3,67.3,Clear
5/10/2007,58.2,71.3,64.3,Partially cloudy
5/11/2007,58.6,68.4,62.9,Partially cloudy
5/12/2007,58.7,64.3,60.8,Partially cloudy
5/13/2007,58.7,66.2,61.7,Partially cloudy
5/14/2007,58.7,65.5,61.4,Overcast
5/15/2007,58.5,64.5,60.6,Overcast
5/16/2007,58.8,63.2,60.5,Overcast
5/17/2007,58.4,64.7,60.7,Overcast
5/18/2007,58.8,65.6,61.6,Overcast
5/19/2007,59,63.3,61.2,Overcast
5/20/2007,59.6,65.2,61.2,Overcast
5/21/2007,58.9,62.9,61.1,Overcast
5/22/2007,59.6,64.1,62.1,Overcast
5/23/2007,60.5,67.4,63.6,Partially cloudy
5/24/2007,60.2,68.4,63.8,Overcast
5/25/2007,61.5,66.8,63.2,Overcast
5/26/2007,60.5,66.2,62.5,Overcast
5/27/2007,59.5,66.4,62.2,Partially cloudy
5/28/2007,58.9,64.4,60.9,Overcast
5/29/2007,58.9,65.3,61.3,Partially cloudy
5/30/2007,59.6,66.3,62.2,Overcast
5/31/2007,59.7,65.3,62.1,Overcast
6/1/2007,59.7,66.3,61.7,Overcast
6/2/2007,60.2,65.4,61.9,Overcast
6/3/2007,60,66.3,62.6,Overcast
6/4/2007,60.1,67.3,63,Overcast
6/5/2007,59,65.3,61.5,Overcast
6/6/2007,59.7,65.4,62.2,Partially cloudy
6/7/2007,58.4,67.1,62.3,Partially cloudy
6/8/2007,58.5,63.3,60.8,Partially cloudy
6/9/2007,57.7,64.3,60.7,Overcast
6/10/2007,58.8,64.5,60.8,Overcast
6/11/2007,60,65.3,62.2,Overcast
6/12/2007,61.7,68.5,64.5,Partially cloudy
6/13/2007,61.5,70.7,65.4,Partially cloudy
6/14/2007,60.8,72.5,65.8,Partially cloudy
6/15/2007,62.5,73.7,65.5,Partially cloudy
6/16/2007,61.7,69.7,65.2,Partially cloudy
6/17/2007,61.7,71.2,65,Partially cloudy
6/18/2007,61.5,69.5,64.1,Partially cloudy
6/19/2007,60.8,70.5,65.2,Partially cloudy
6/20/2007,62.3,73.5,67.1,Partially cloudy
6/21/2007,61.3,70.6,65.6,Partially cloudy
6/22/2007,60.4,70.8,65.3,Partially cloudy
6/23/2007,61.7,67.4,64.2,Overcast
6/24/2007,62.5,70.3,65.5,Partially cloudy
6/25/2007,61,72,65.9,Partially cloudy
6/26/2007,63.7,71.4,66.7,Partially cloudy
6/27/2007,62.5,71.5,66.6,Partially cloudy
6/28/2007,62.4,77,66.9,Partially cloudy
6/29/2007,64.6,75.1,68.2,Partially cloudy
6/30/2007,64.4,77.4,69.6,Partially cloudy
7/1/2007,65.7,78.4,70.8,Partially cloudy
7/2/2007,66.3,74.7,70.6,Partially cloudy
7/3/2007,64.9,71.9,68.2,Partially cloudy
7/4/2007,63.8,72.4,67.4,Partially cloudy
7/5/2007,65.7,74.5,68.1,Overcast
7/6/2007,65.8,72.4,68.5,Partially cloudy
7/7/2007,65.7,74.6,68.6,Overcast
7/8/2007,64,69.6,66.4,Overcast
7/9/2007,63.9,70.4,66.1,Overcast
7/10/2007,64.9,70.4,67.2,Overcast
7/11/2007,65.8,72.2,68.4,Partially cloudy
7/12/2007,64.7,73.5,69.1,Partially cloudy
7/13/2007,65.5,78.6,71.5,Partially cloudy
7/14/2007,66.8,74.5,69.9,Partially cloudy
7/15/2007,65,71.4,67.5,Overcast
7/16/2007,64,70.6,66.3,Overcast
7/17/2007,64.6,73.1,68.2,Partially cloudy
7/18/2007,67.4,74.3,70.1,Partially cloudy
7/19/2007,65.5,73.1,69.1,Partially cloudy
7/20/2007,64.6,70.3,66.4,Overcast
7/21/2007,63.5,70.9,66.7,Overcast
7/22/2007,65.5,72.9,68.4,Partially cloudy
7/23/2007,66.5,74.9,69.8,Partially cloudy
7/24/2007,67.5,74.5,70.6,Partially cloudy
7/25/2007,67.4,77.7,71.6,Partially cloudy
7/26/2007,68.6,79.3,73.3,Partially cloudy
7/27/2007,70.3,80.6,74.6,Partially cloudy
7/28/2007,68.5,77.7,72.1,Partially cloudy
7/29/2007,67.1,74.2,69.5,Partially cloudy
7/30/2007,67,74.2,69.7,"Rain, Partially cloudy"
7/31/2007,67.5,73.3,70,Overcast
8/1/2007,67.4,75.2,70.8,Overcast
8/2/2007,70.4,78.2,73.3,Partially cloudy
8/3/2007,69.6,77.2,72.7,Partially cloudy
8/4/2007,68.6,73.2,70.7,Overcast
8/5/2007,69.6,74.5,71,Overcast
8/6/2007,69.6,74.6,71.1,Partially cloudy
8/7/2007,68.4,72.9,70.3,Partially cloudy
8/8/2007,68.5,75.2,71,Partially cloudy
8/9/2007,67.4,74.5,70.3,Overcast
8/10/2007,67.4,74.6,69.7,Overcast
8/11/2007,67.5,74.8,70.3,Partially cloudy
8/12/2007,68.8,76.3,71.9,Partially cloudy
8/13/2007,68.8,79.5,73.6,Partially cloudy
8/14/2007,70.1,82.2,74.8,Partially cloudy
8/15/2007,71,80.9,74.8,Partially cloudy
8/16/2007,71.2,79.4,74.8,Partially cloudy
8/17/2007,70.5,78,73.6,Partially cloudy
8/18/2007,70.4,81.7,74.4,Partially cloudy
8/19/2007,69.9,80.5,75.1,Partially cloudy
8/20/2007,71.5,84,76.6,Partially cloudy
8/21/2007,71,82.2,75.4,Partially cloudy
8/22/2007,68.9,74.3,71.6,Partially cloudy
8/23/2007,67.5,73.3,70.3,Overcast
8/24/2007,68.5,74.6,70.8,Overcast
8/25/2007,69.9,76.4,72.6,Overcast
8/26/2007,71.5,84.6,74.8,Partially cloudy
8/27/2007,70.4,79.3,74.4,Clear
8/28/2007,69.8,81,74.6,Clear
8/29/2007,69.9,80.5,75,Partially cloudy
8/30/2007,69.5,80,74.7,Partially cloudy
8/31/2007,72.8,84.1,77.7,Partially cloudy
9/1/2007,72.8,86.1,78.2,Partially cloudy
9/2/2007,73.3,90.8,80.1,Partially cloudy
9/3/2007,73.9,91.5,81.8,Partially cloudy
9/4/2007,71.1,81.3,75.8,Partially cloudy
9/5/2007,67.4,72.4,70.5,Overcast
9/6/2007,68.5,73.7,70.5,Partially cloudy
9/7/2007,66.1,75.1,70.4,Partially cloudy
9/8/2007,67,74.5,70.4,Partially cloudy
9/9/2007,67,75.1,70.2,Partially cloudy
9/10/2007,63.9,77.9,70.5,Clear
9/11/2007,64.9,78.9,72.1,Rain
9/12/2007,66.4,78,71.8,Clear
9/13/2007,66.4,77.5,71,Clear
9/14/2007,64.5,75.2,69.2,Partially cloudy
9/15/2007,64.7,75.4,69.4,Partially cloudy
9/16/2007,61.2,73.3,67.6,Partially cloudy
9/17/2007,65.1,70.9,67.1,Partially cloudy
9/18/2007,63,71.3,67.1,Partially cloudy
9/19/2007,64.5,67.9,66,Overcast
9/20/2007,63.4,69.7,65.9,Partially cloudy
9/21/2007,58.7,72.1,65.9,Partially cloudy
9/22/2007,63.3,70.5,66.7,"Rain, Partially cloudy"
9/23/2007,61.1,70.8,65.8,Partially cloudy
9/24/2007,60.6,72.4,66.6,Partially cloudy
9/25/2007,61.8,72.4,67.3,Partially cloudy
9/26/2007,62.7,75.6,68.8,Partially cloudy
9/27/2007,63.3,72.3,67.4,Overcast
9/28/2007,64.5,69.2,66.7,Overcast
9/29/2007,64.6,71,67.3,Partially cloudy
9/30/2007,60.1,76.2,68.4,Clear
10/1/2007,65.4,75.3,69.8,Partially cloudy
10/2/2007,61.8,76.6,69.2,Clear
10/3/2007,64.8,76.6,69.8,Partially cloudy
10/4/2007,64.9,69.9,66.7,Overcast
10/5/2007,61.3,68.4,64.7,Partially cloudy
10/6/2007,56.5,70.1,63.9,Clear
10/7/2007,55.5,84.8,69.1,Clear
10/8/2007,57.6,82.3,69.7,Clear
10/9/2007,58.7,73.3,65.4,Clear
10/10/2007,58.5,69.4,64.3,Partially cloudy
10/11/2007,61.6,68.3,64.6,Partially cloudy
10/12/2007,60.4,68.1,63.8,Overcast
10/13/2007,60.6,67.3,63.2,"Rain, Overcast"
10/14/2007,60.8,68.2,64.5,Overcast
10/15/2007,62.8,66,64,Overcast
10/16/2007,62,67.2,64.4,Overcast
10/17/2007,59.5,68.1,62.9,"Rain, Overcast"
10/18/2007,56.8,70.8,64.2,Clear
10/19/2007,60.5,77.1,68,Clear
10/20/2007,60.5,69.4,64.5,Partially cloudy
10/21/2007,57.4,84.1,69.9,Partially cloudy
10/22/2007,63.4,82.8,73.4,Clear
10/23/2007,62.8,84.2,73.1,Partially cloudy
10/24/2007,63.7,89,74.4,Partially cloudy
10/25/2007,62.9,80.4,69.7,Partially cloudy
10/26/2007,58.8,67.1,62.8,Partially cloudy
10/27/2007,61.5,75.7,67.2,Overcast
10/28/2007,60,79.3,68.7,Partially cloudy
10/29/2007,63.1,74.9,67.5,"Rain, Partially cloudy"
10/30/2007,59.7,67.7,63.2,Partially cloudy
10/31/2007,56.3,66.9,61.6,Partially cloudy
11/1/2007,58.2,63.9,61.4,Overcast
11/2/2007,59.9,66.2,62.1,Overcast
11/3/2007,58.6,67.4,62.2,Partially cloudy
11/4/2007,56.9,66.2,61.1,Overcast
11/5/2007,59.1,63.3,61.2,Overcast
11/6/2007,59.9,62.9,61.6,Overcast
11/7/2007,60.8,64.2,61.8,Overcast
11/8/2007,59.9,62,61,Overcast
11/9/2007,59.9,64.1,61.8,Overcast
11/10/2007,57.8,65.4,61,Partially cloudy
11/11/2007,53.5,65.4,59.7,"Rain, Partially cloudy"
11/12/2007,59.5,72,65.4,Partially cloudy
11/13/2007,58.2,81.5,69.2,Clear
11/14/2007,59.2,84.5,70.2,Clear
11/15/2007,58.6,81.7,65.2,Clear
11/16/2007,58,63.8,60.9,Overcast
11/17/2007,59.8,64.7,61.2,Overcast
11/18/2007,58.1,63.2,60,Partially cloudy
11/19/2007,55.7,63.5,58.8,Partially cloudy
11/20/2007,56.2,60.5,58.7,Overcast
11/21/2007,58.1,65.6,60.9,Overcast
11/22/2007,55.4,63.8,59.8,Partially cloudy
11/23/2007,54.8,63.5,59.1,Partially cloudy
11/24/2007,48.1,70.7,58.9,Clear
11/25/2007,52.2,65.6,59.1,Partially cloudy
11/26/2007,52.9,71.6,61.1,Partially cloudy
11/27/2007,52.1,67.5,59.4,Partially cloudy
11/28/2007,53,74.9,62.6,Partially cloudy
11/29/2007,54.4,71.5,63.2,Overcast
11/30/2007,57.5,66.1,62.9,"Rain, Overcast"
12/1/2007,53.4,60.1,56.8,"Rain, Overcast"
12/2/2007,48.3,61.5,55.1,Clear
12/3/2007,47.4,65.7,57.1,Clear
12/4/2007,48.4,68.2,58.2,Clear
12/5/2007,52.6,65.3,58.3,Partially cloudy
12/6/2007,56.8,64.1,60.3,Overcast
12/7/2007,55.8,61.3,58.9,"Rain, Overcast"
12/8/2007,48.6,58.7,54.5,"Rain, Overcast"
12/9/2007,47.1,57.8,51.9,"Rain, Partially cloudy"
12/10/2007,44.1,61.8,52.9,Clear
12/11/2007,49.7,62.6,55,"Rain, Partially cloudy"
12/12/2007,44.5,62,53.3,Clear
12/13/2007,44.5,60.3,52.5,Clear
12/14/2007,43.5,61.8,52.5,Clear
12/15/2007,45.5,65,54.8,Clear
12/16/2007,46.4,62.8,54.1,Partially cloudy
12/17/2007,47.3,60.7,53.7,Partially cloudy
12/18/2007,47.3,62.3,55.1,Partially cloudy
12/19/2007,56.3,60.2,58.1,"Rain, Overcast"
12/20/2007,55,61.4,58.4,"Rain, Overcast"
12/21/2007,49.4,62.2,55.3,Partially cloudy
12/22/2007,42.9,63.6,52.7,Clear
12/23/2007,43.7,67.1,55.1,Partially cloudy
12/24/2007,49.2,73.7,58.7,Clear
12/25/2007,48.1,68.1,56.3,Clear
12/26/2007,43.5,59.5,52.4,Clear
12/27/2007,45.3,57.3,51.3,Partially cloudy
12/28/2007,43.7,57.9,51.1,"Rain, Partially cloudy"
12/29/2007,50.8,58.2,53.9,"Rain, Overcast"
12/30/2007,45.3,58.4,52.2,Clear
12/31/2007,46,66.4,55.3,Clear
1/1/2008,46.7,71,57.3,Partially cloudy
1/2/2008,50.8,68.6,58.4,Partially cloudy
1/3/2008,53,63,57.3,Overcast
1/4/2008,55.6,60.3,58,Overcast
1/5/2008,54.8,58.3,56.9,"Rain, Overcast"
1/6/2008,52.7,58.8,56,"Rain, Overcast"
1/7/2008,50.6,57.6,55.5,"Rain, Overcast"
1/8/2008,46.1,57.7,52.2,Partially cloudy
1/9/2008,48.4,59.5,54,Partially cloudy
1/10/2008,47.3,59,53.2,Clear
1/11/2008,48.6,60.4,54.2,Partially cloudy
1/12/2008,46.1,62.3,52,Partially cloudy
1/13/2008,48.1,73.2,58.6,Clear
1/14/2008,49.5,74.6,61,Clear
1/15/2008,47.1,63.3,55.3,Partially cloudy
1/16/2008,47,56.1,52.7,Partially cloudy
1/17/2008,45.6,65.6,53.5,Clear
1/18/2008,43.9,63.2,52.9,Clear
1/19/2008,43.9,64.6,53.5,Clear
1/20/2008,43.5,59.1,52.5,Partially cloudy
1/21/2008,52,55.1,54.2,"Rain, Overcast"
1/22/2008,50.6,60,54.8,"Rain, Partially cloudy"
1/23/2008,46.6,61.9,53.6,"Rain, Partially cloudy"
1/24/2008,48.8,57.6,53.2,"Rain, Overcast"
1/25/2008,51,57.9,54.5,Partially cloudy
1/26/2008,50.2,66,57.6,"Rain, Overcast"
1/27/2008,56.6,62.7,59.4,"Rain, Overcast"
1/28/2008,53,57.9,55.5,"Rain, Overcast"
1/29/2008,47.8,57.3,52.7,Partially cloudy
1/30/2008,48.4,57.6,52.8,Partially cloudy
1/31/2008,45.5,61.1,53.6,Partially cloudy
2/1/2008,45.4,59.7,52.7,Partially cloudy
2/2/2008,50.6,58.5,54.9,Overcast
2/3/2008,52.4,58.2,54.9,"Rain, Overcast"
2/4/2008,49.4,57.6,54.1,"Rain, Partially cloudy"
2/5/2008,44.1,61,52.3,Clear
2/6/2008,44.1,60.3,52.1,Partially cloudy
2/7/2008,45.5,65.7,55.2,Clear
2/8/2008,47.9,74.1,57.9,Clear
2/9/2008,48.6,77.4,61.9,Clear
2/10/2008,49.9,73.8,60.4,Partially cloudy
2/11/2008,51.3,72.8,59.4,Clear
2/12/2008,51.5,73.5,60.6,Clear
2/13/2008,52.3,57.5,54.8,Overcast
2/14/2008,45.2,57.8,52.5,"Rain, Overcast"
2/15/2008,41.6,62.1,51.9,Rain
2/16/2008,45,64.3,54,Clear
2/17/2008,48.2,59.5,54,Partially cloudy
2/18/2008,48.9,60.2,54.4,Overcast
2/19/2008,55.1,60.3,56.7,Overcast
2/20/2008,54.5,59.1,56.3,"Rain, Overcast"
2/21/2008,51.9,59.5,56.3,Overcast
2/22/2008,53.9,58.5,56.5,"Rain, Overcast"
2/23/2008,49.5,62.4,56.3,Partially cloudy
2/24/2008,54.5,61.6,56.8,"Rain, Overcast"
2/25/2008,48.9,62.3,56.3,Partially cloudy
2/26/2008,49,73.9,60.2,Clear
2/27/2008,51.7,74.3,62.6,Clear
2/28/2008,52.5,60.4,56.6,Partially cloudy
2/29/2008,55.1,59.4,56.8,Overcast
3/1/2008,56.3,62,57.7,Overcast
3/2/2008,53.9,64.3,58.7,Partially cloudy
3/3/2008,51.7,69.1,60.8,Clear
3/4/2008,48.6,63.4,56.8,Partially cloudy
3/5/2008,53,61.8,57.2,Partially cloudy
3/6/2008,50.7,70.5,60.2,Partially cloudy
3/7/2008,52.6,69.4,61.2,Partially cloudy
3/8/2008,51.3,67.4,59.3,Partially cloudy
3/9/2008,51.6,68.7,61.8,Partially cloudy
3/10/2008,53.2,78.8,65.5,Clear
3/11/2008,54.8,76.7,64.7,Partially cloudy
3/12/2008,55.5,69.2,61.7,Partially cloudy
3/13/2008,57.8,65.6,61.4,Overcast
3/14/2008,57,62.7,60.1,Overcast
3/15/2008,52.4,60.6,56.6,"Rain, Overcast"
3/16/2008,49.5,59.5,54.5,"Rain, Partially cloudy"
3/17/2008,47.7,63.6,56.2,Clear
3/18/2008,48.1,66.7,57.2,Clear
3/19/2008,54.8,60.9,57.3,Overcast
3/20/2008,54.5,62.8,58.1,Partially cloudy
3/21/2008,51.3,68.6,60.4,Clear
3/22/2008,53,74.6,63.8,Clear
3/23/2008,55.7,81.9,69.3,Clear
3/24/2008,57,79.5,64.8,Clear
3/25/2008,53.6,67.4,59.5,Partially cloudy
3/26/2008,56.3,65.9,60,Partially cloudy
3/27/2008,56.6,65,59.8,Partially cloudy
3/28/2008,55.5,62.4,58.3,Partially cloudy
3/29/2008,55.5,63.8,59.1,Overcast
3/30/2008,53.6,58.7,55.8,Overcast
3/31/2008,52.9,59.5,55.7,Partially cloudy
4/1/2008,52.4,60,55.7,Partially cloudy
4/2/2008,52.6,61.1,56.8,Partially cloudy
4/3/2008,54.5,66.2,59.6,"Rain, Partially cloudy"
4/4/2008,55.9,62.9,59.1,Overcast
4/5/2008,55.5,62.4,57.9,Overcast
4/6/2008,55.1,61.4,57.8,Partially cloudy
4/7/2008,56.7,62.4,59.1,Overcast
4/8/2008,54.1,61.1,56.8,Overcast
4/9/2008,52.9,61.8,56.9,Partially cloudy
4/10/2008,50.6,65.1,58.1,Clear
4/11/2008,53.6,76,65.8,Clear
4/12/2008,56.4,88.4,72.7,Clear
4/13/2008,60.7,89.9,76.1,Clear
4/14/2008,59,75.5,65.6,Clear
4/15/2008,57.9,62.1,59.7,Overcast
4/16/2008,56.3,64.1,60.3,Partially cloudy
4/17/2008,55.2,78.1,67.2,Clear
4/18/2008,57.6,70.8,62.8,Partially cloudy
4/19/2008,55.9,59.8,58,Overcast
4/20/2008,54.5,62.7,58.2,Partially cloudy
4/21/2008,54.5,62.7,58.6,Partially cloudy
4/22/2008,53.6,64.6,59,Partially cloudy
4/23/2008,56.6,65.3,59.9,Partially cloudy
4/24/2008,55.1,65,60.1,Partially cloudy
4/25/2008,55.5,76.2,66.8,Clear
4/26/2008,58.3,85.1,72.6,Clear
4/27/2008,65.4,94.3,79.6,Partially cloudy
4/28/2008,63.2,89.1,74.9,Partially cloudy
4/29/2008,60,67.7,65,Partially cloudy
4/30/2008,56.6,60.2,58.8,Overcast
5/1/2008,58,66.4,61.7,Partially cloudy
5/2/2008,57,74.3,65.5,Clear
5/3/2008,58.1,72.6,64.4,Partially cloudy
5/4/2008,58.5,65.1,60.6,Overcast
5/5/2008,57.6,63.8,60.2,Overcast
5/6/2008,57.9,61.3,60.1,Overcast
5/7/2008,57,63.5,60.8,"Rain, Overcast"
5/8/2008,57.9,65.4,61.5,Partially cloudy
5/9/2008,58.5,62.9,60.9,Overcast
5/10/2008,57.6,66.4,62.4,Partially cloudy
5/11/2008,60.6,66,62.5,Overcast
5/12/2008,58.8,62.6,60.1,Overcast
5/13/2008,57.8,69,62.7,Partially cloudy
5/14/2008,58.9,72.7,65.1,Partially cloudy
5/15/2008,61.3,74.7,66.8,Partially cloudy
5/16/2008,61.6,85.6,72.9,Partially cloudy
5/17/2008,63.6,83.7,72.7,Clear
5/18/2008,66.4,83.1,73.1,Clear
5/19/2008,65.6,80.3,71.8,Clear
5/20/2008,61.6,66.7,64.4,Overcast
5/21/2008,61,67.9,63.6,Overcast
5/22/2008,59.6,64.1,61.4,Overcast
5/23/2008,54.7,61.3,58.3,"Rain, Overcast"
5/24/2008,54.5,63.2,59.1,"Rain, Partially cloudy"
5/25/2008,54.4,65.6,60.7,Partially cloudy
5/26/2008,59.6,66.4,62.2,Partially cloudy
5/27/2008,59.9,66.6,62.9,Partially cloudy
5/28/2008,58.9,67.3,63.2,Partially cloudy
5/29/2008,56.8,70.5,64.5,Partially cloudy
5/30/2008,59.6,70.1,64.4,Partially cloudy
5/31/2008,61,67,63.6,Partially cloudy
6/1/2008,60.7,68.2,64.1,Partially cloudy
6/2/2008,60,68.3,63.3,Partially cloudy
6/3/2008,60.7,65.8,62.4,Overcast
6/4/2008,59.9,62,61.1,"Rain, Overcast"
6/5/2008,58.5,71.1,64.3,Partially cloudy
6/6/2008,60,78.5,67.3,Clear
6/7/2008,61,66,63.1,Overcast
6/8/2008,60.7,67.4,63.3,Overcast
6/9/2008,60.7,68.8,64,Overcast
6/10/2008,60.9,65.6,62.4,Overcast
6/11/2008,60.9,66.7,63.5,Overcast
6/12/2008,62.6,68.2,64.8,Partially cloudy
6/13/2008,61.4,70.6,66,Partially cloudy
6/14/2008,63.8,70.8,66.4,Overcast
6/15/2008,63.2,73,67.2,Partially cloudy
6/16/2008,62.9,72.8,66.9,Partially cloudy
6/17/2008,63.8,73,67.8,Partially cloudy
6/18/2008,61.4,78,67.5,Partially cloudy
6/19/2008,64.5,83.7,68.5,Partially cloudy
6/20/2008,61.2,88.1,75.7,Clear
6/21/2008,68.5,93.8,75.9,Clear
6/22/2008,65.1,76.2,70.8,Partially cloudy
6/23/2008,66.1,77.8,71.5,Partially cloudy
6/24/2008,64.7,72,67.7,Partially cloudy
6/25/2008,63.8,69.1,66.2,Overcast
6/26/2008,63.8,70.5,66.3,Partially cloudy
6/27/2008,63.8,70.1,66.7,Partially cloudy
6/28/2008,64.9,73.3,68.6,Partially cloudy
6/29/2008,66.9,74.2,70.2,Partially cloudy
6/30/2008,67.6,75.4,70.9,Partially cloudy
7/1/2008,65.5,73.1,69.3,Partially cloudy
7/2/2008,65.5,72.5,68.2,Partially cloudy
7/3/2008,64.4,74.8,67.7,Partially cloudy
7/4/2008,65.3,80.2,70.9,Partially cloudy
7/5/2008,64.7,74.7,70,Partially cloudy
7/6/2008,64.7,72.7,67.5,Overcast
7/7/2008,64.7,73,67.3,Overcast
7/8/2008,64.4,71.2,67.2,Overcast
7/9/2008,63.8,70.1,66.3,Overcast
7/10/2008,65.6,71.5,68.5,Overcast
7/11/2008,67.5,74,70.2,Partially cloudy
7/12/2008,67.5,76.5,71.6,Partially cloudy
7/13/2008,69.7,76.5,72.7,Partially cloudy
7/14/2008,69.4,76.5,72.4,Partially cloudy
7/15/2008,68.6,77.1,72.4,Partially cloudy
7/16/2008,69,76.2,72.1,Partially cloudy
7/17/2008,67.2,73.9,70.1,Partially cloudy
7/18/2008,65.6,74.1,68.8,Overcast
7/19/2008,65.5,70.1,67.2,Overcast
7/20/2008,65.5,72.3,68.1,Partially cloudy
7/21/2008,63.8,74.5,69.1,Partially cloudy
7/22/2008,66,72.9,68.8,Partially cloudy
7/23/2008,64.9,74.9,69.2,Partially cloudy
7/24/2008,66.1,74.6,69.5,Partially cloudy
7/25/2008,66.9,74.6,70.2,Partially cloudy
7/26/2008,68.4,72.7,70.1,Partially cloudy
7/27/2008,67.8,72.6,70.2,Overcast
7/28/2008,67.8,74.1,70.3,Overcast
7/29/2008,67.5,74.1,70.3,Overcast
7/30/2008,66.6,74.1,69.2,Partially cloudy
